date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:11:31	24392/24392	---MCZ	200	added ('OK')	text/css	etag:W/%225f97db83-5f48%22	https://vieted.com/wp-content/plugins/gt3-themes-core/dist/css/widgets/gt3-core-button.css?ver=1603787651	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/plugins/gt3-themes-core/dist/css/widgets/gt3-core-button1ac1.css	(from https://vieted.com/ve-chung-toi/)
18:11:31	18454/18454	---MCZ	200	added ('OK')	text/css	etag:W/%225f97db83-4816%22	https://vieted.com/wp-content/plugins/gt3-themes-core/dist/css/widgets/gt3-core-team.css?ver=1603787651	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/plugins/gt3-themes-core/dist/css/widgets/gt3-core-team1ac1.css	(from https://vieted.com/ve-chung-toi/)
18:11:31	21447/21447	---MCZ	200	added ('OK')	text/css	etag:W/%22614d8671-53c7%22	https://vieted.com/wp-content/uploads/elementor/css/post-4904.css?ver=1632470641	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/elementor/css/post-49045b58.css	(from https://vieted.com/ve-chung-toi/)
18:11:32	1268875/1268875	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d9d876-135c8b%22	https://vieted.com/wp-content/cache/autoptimize/js/autoptimize_8c1e2a7099091338c72581df5f1e80db.js	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/cache/autoptimize/js/autoptimize_8c1e2a7099091338c72581df5f1e80db.js	(from https://vieted.com/ve-chung-toi/)
18:11:34	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Aug%202023%2011:11:32%20GMT	http://vieted.com/wp-content/uploads/2021/06/Rectangle-4.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/Rectangle-4.png	(from https://vieted.com/lotuslms/)
18:11:34	835041/835041	---MCZ	200	added ('OK')	text/css	etag:W/%2264d9b691-cbde1%22	https://vieted.com/wp-content/cache/autoptimize/css/autoptimize_c4e39b9b954af5526bcbce655b8b15dd.css	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/cache/autoptimize/css/autoptimize_c4e39b9b954af5526bcbce655b8b15dd.css	(from https://vieted.com/lotuslms/)
18:11:34	366020/366020	---M--	200	added ('OK')	image/png	etag:%2260c036ca-595c4%22	https://vieted.com/wp-content/uploads/2021/06/Rectangle-4.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/Rectangle-4.png	(from https://vieted.com/lotuslms/)
18:11:34	29925/29925	---MCZ	200	added ('OK')	text/css	etag:W/%2264d9b691-74e5%22	https://vieted.com/wp-content/cache/autoptimize/css/autoptimize_single_8e5f67ca4a4fbbcf709e42c5bdb9cdd7.css?ver=1633676619	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/cache/autoptimize/css/autoptimize_single_8e5f67ca4a4fbbcf709e42c5bdb9cdd71aa5.css	(from https://vieted.com/lotuslms/)
18:11:36	0/-1	---M--	302	error ('')			https://vieted.com/xmlrpc.php?rsd	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/xmlrpc.1110db0.delayed	(from https://vieted.com/lotuslms/)
18:11:36	83323/83323	---MCZ	200	added ('OK')	application/json	date:Sat,%2026%20Aug%202023%2011:11:36%20GMT	https://vieted.com/wp-json/wp/v2/pages/3984	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-json/wp/v2/pages/3984.json	(from https://vieted.com/lotuslms/)
18:11:36	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:36%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1920,h_800/https://vieted.com/wp-content/uploads/2021/06/Rectangle-4.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1920,h_800/https_/vieted.com/wp-content/uploads/2021/06/Rectangle-4.112.delayed	(from https://vieted.com/lotuslms/)
18:11:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Aug%202023%2011:11:36%20GMT	https://vieted.com/?p=3984	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/index1323.html	(from https://vieted.com/lotuslms/)
18:11:37	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:36%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_19,h_19/https://vieted.com/wp-content/uploads/2021/06/icon1.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_19,h_19/https_/vieted.com/wp-content/uploads/2021/06/icon1.png	(from https://vieted.com/lotuslms/)
18:11:37	258/258	---M--	200	added ('OK')	image/png	etag:%2260bb9b24-102%22	https://vieted.com/wp-content/uploads/2021/06/icon1.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/icon1.png	(from https://vieted.com/lotuslms/)
18:11:37	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:37%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_21,h_19/https://vieted.com/wp-content/uploads/2021/06/icon-3.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_21,h_19/https_/vieted.com/wp-content/uploads/2021/06/icon-3.png	(from https://vieted.com/lotuslms/)
18:11:37	233/233	---M--	200	added ('OK')	image/png	etag:%2260bb9b22-e9%22	https://vieted.com/wp-content/uploads/2021/06/icon-3.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/icon-3.png	(from https://vieted.com/lotuslms/)
18:11:38	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:37%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_21,h_21/https://vieted.com/wp-content/uploads/2021/06/icon-2.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_21,h_21/https_/vieted.com/wp-content/uploads/2021/06/icon-2.png	(from https://vieted.com/lotuslms/)
18:11:38	292/292	---M--	200	added ('OK')	image/png	etag:%2260bb9b20-124%22	https://vieted.com/wp-content/uploads/2021/06/icon-2.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/icon-2.png	(from https://vieted.com/lotuslms/)
18:11:38	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:38%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_770,h_661/https://vieted.com/wp-content/uploads/2021/06/Asset-2-1.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_770,h_661/https_/vieted.com/wp-content/uploads/2021/06/Asset-2-1.png	(from https://vieted.com/lotuslms/)
18:11:38	207023/207023	---M--	200	added ('OK')	image/png	etag:%2260c038fc-328af%22	https://vieted.com/wp-content/uploads/2021/06/Asset-2-1.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/Asset-2-1.png	(from https://vieted.com/lotuslms/)
18:11:38	0/-1	---M--	302	error ('')			https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1920,h_800/https://vieted.com/wp-content/uploads/2021/06/Rectangle-4.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1920,h_800/https_/vieted.com/wp-content/uploads/2021/06/Rectangle-4.11b.delayed	(from https://vieted.com/lotuslms/)
18:11:39	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:38%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_375,h_1366/https://vieted.com/wp-content/uploads/2021/08/LotusLMS-Mobile-11.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_375,h_1366/https_/vieted.com/wp-content/uploads/2021/08/LotusLMS-Mobile-11.png	(from https://vieted.com/lotuslms/)
18:11:39	160156/160156	---M--	200	added ('OK')	image/png	etag:%22611b3b70-2719c%22	https://vieted.com/wp-content/uploads/2021/08/LotusLMS-Mobile-11.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/08/LotusLMS-Mobile-11.png	(from https://vieted.com/lotuslms/)
18:11:39	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:39%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1920,h_1674/https://vieted.com/wp-content/uploads/2021/08/Group-17.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1920,h_1674/https_/vieted.com/wp-content/uploads/2021/08/Group-17.png	(from https://vieted.com/lotuslms/)
18:11:39	961921/961921	---M--	200	added ('OK')	image/png	etag:%22611b8f30-ead81%22	https://vieted.com/wp-content/uploads/2021/08/Group-17.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/08/Group-17.png	(from https://vieted.com/lotuslms/)
18:11:40	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:39%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_45,h_45/https://vieted.com/wp-content/uploads/2021/06/tabler_bulb.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_45,h_45/https_/vieted.com/wp-content/uploads/2021/06/tabler_bulb.png	(from https://vieted.com/lotuslms/)
18:11:40	552/552	---M--	200	added ('OK')	image/png	etag:%2260c063d4-228%22	https://vieted.com/wp-content/uploads/2021/06/tabler_bulb.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/tabler_bulb.png	(from https://vieted.com/lotuslms/)
18:11:40	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:40%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_45,h_45/https://vieted.com/wp-content/uploads/2021/06/tabler_device-desktop.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_45,h_45/https_/vieted.com/wp-content/uploads/2021/06/tabler_device-desktop.png	(from https://vieted.com/lotuslms/)
18:11:40	309/309	---M--	200	added ('OK')	image/png	etag:%2260c063d8-135%22	https://vieted.com/wp-content/uploads/2021/06/tabler_device-desktop.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/tabler_device-desktop.png	(from https://vieted.com/lotuslms/)
18:11:41	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:40%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_45,h_45/https://vieted.com/wp-content/uploads/2021/06/tabler_stack.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_45,h_45/https_/vieted.com/wp-content/uploads/2021/06/tabler_stack.png	(from https://vieted.com/lotuslms/)
18:11:41	369/369	---M--	200	added ('OK')	image/png	etag:%2260c063de-171%22	https://vieted.com/wp-content/uploads/2021/06/tabler_stack.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/tabler_stack.png	(from https://vieted.com/lotuslms/)
18:11:41	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:41%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_277,h_770/https://vieted.com/wp-content/uploads/2021/06/phone-zohar-1.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_277,h_770/https_/vieted.com/wp-content/uploads/2021/06/phone-zohar-1.png	(from https://vieted.com/lotuslms/)
18:11:41	83936/83936	---M--	200	added ('OK')	image/png	etag:%2260c06398-147e0%22	https://vieted.com/wp-content/uploads/2021/06/phone-zohar-1.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/phone-zohar-1.png	(from https://vieted.com/lotuslms/)
18:11:42	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:41%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_45,h_45/https://vieted.com/wp-content/uploads/2021/06/tabler_list-check.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_45,h_45/https_/vieted.com/wp-content/uploads/2021/06/tabler_list-check.png	(from https://vieted.com/lotuslms/)
18:11:42	410/410	---M--	200	added ('OK')	image/png	etag:%2260c063dc-19a%22	https://vieted.com/wp-content/uploads/2021/06/tabler_list-check.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/tabler_list-check.png	(from https://vieted.com/lotuslms/)
18:11:42	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:42%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_45,h_45/https://vieted.com/wp-content/uploads/2021/06/tabler_devices.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_45,h_45/https_/vieted.com/wp-content/uploads/2021/06/tabler_devices.png	(from https://vieted.com/lotuslms/)
18:11:42	344/344	---M--	200	added ('OK')	image/png	etag:%2260c063da-158%22	https://vieted.com/wp-content/uploads/2021/06/tabler_devices.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/tabler_devices.png	(from https://vieted.com/lotuslms/)
18:11:43	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:42%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_45,h_45/https://vieted.com/wp-content/uploads/2021/06/tabler_chart-bar.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_45,h_45/https_/vieted.com/wp-content/uploads/2021/06/tabler_chart-bar.png	(from https://vieted.com/lotuslms/)
18:11:43	339/339	---M--	200	added ('OK')	image/png	etag:%2260c063d5-153%22	https://vieted.com/wp-content/uploads/2021/06/tabler_chart-bar.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/tabler_chart-bar.png	(from https://vieted.com/lotuslms/)
18:11:43	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:43%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_40,h_40/https://vieted.com/wp-content/uploads/2021/06/feather_package.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_40,h_40/https_/vieted.com/wp-content/uploads/2021/06/feather_package.png	(from https://vieted.com/lotuslms/)
18:11:43	558/558	---M--	200	added ('OK')	image/png	etag:%2260c07b88-22e%22	https://vieted.com/wp-content/uploads/2021/06/feather_package.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/feather_package.png	(from https://vieted.com/lotuslms/)
18:11:44	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:43%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_34,h_34/https://vieted.com/wp-content/uploads/2021/06/Group.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_34,h_34/https_/vieted.com/wp-content/uploads/2021/06/Group.png	(from https://vieted.com/lotuslms/)
18:11:44	352/352	---M--	200	added ('OK')	image/png	etag:%2260c07b8d-160%22	https://vieted.com/wp-content/uploads/2021/06/Group.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/Group.png	(from https://vieted.com/lotuslms/)
18:11:44	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:44%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_40,h_40/https://vieted.com/wp-content/uploads/2021/06/feather_users.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_40,h_40/https_/vieted.com/wp-content/uploads/2021/06/feather_users.png	(from https://vieted.com/lotuslms/)
18:11:44	571/571	---M--	200	added ('OK')	image/png	etag:%2260c07b8a-23b%22	https://vieted.com/wp-content/uploads/2021/06/feather_users.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/feather_users.png	(from https://vieted.com/lotuslms/)
18:11:45	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:44%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img/https://vieted.com/wp-content/plugins/revslider/public/assets/assets/transparent.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img/https_/vieted.com/wp-content/plugins/revslider/public/assets/assets/transparent.png	(from https://vieted.com/lotuslms/)
18:11:45	122/122	---M--	200	added ('OK')	image/png	etag:%226008ee98-7a%22	https://vieted.com/wp-content/plugins/revslider/public/assets/assets/transparent.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/plugins/revslider/public/assets/assets/transparent.png	(from https://vieted.com/lotuslms/)
18:11:45	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:45%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_683,h_640/https://vieted.com/wp-content/uploads/2021/10/6fe58618f39202cc5b83.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_683,h_640/https_/vieted.com/wp-content/uploads/2021/10/6fe58618f39202cc5b83.png	(from https://vieted.com/lotuslms/)
18:11:45	475641/475641	---M--	200	added ('OK')	image/png	etag:%226156da94-741f9%22	https://vieted.com/wp-content/uploads/2021/10/6fe58618f39202cc5b83.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/10/6fe58618f39202cc5b83.png	(from https://vieted.com/lotuslms/)
18:11:46	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:45%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_60,h_45/https://vieted.com/wp-content/uploads/2021/09/quote.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_60,h_45/https_/vieted.com/wp-content/uploads/2021/09/quote.png	(from https://vieted.com/lotuslms/)
18:11:46	639/639	---M--	200	added ('OK')	image/png	etag:%226155905e-27f%22	https://vieted.com/wp-content/uploads/2021/09/quote.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/09/quote.png	(from https://vieted.com/lotuslms/)
18:11:46	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:46%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_300,h_300/https://vieted.com/wp-content/uploads/2021/06/Ellipse-17.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_300,h_300/https_/vieted.com/wp-content/uploads/2021/06/Ellipse-17.png	(from https://vieted.com/lotuslms/)
18:11:46	118394/118394	---M--	200	added ('OK')	image/png	etag:%2260dc2d8e-1ce7a%22	https://vieted.com/wp-content/uploads/2021/06/Ellipse-17.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/06/Ellipse-17.png	(from https://vieted.com/lotuslms/)
18:11:47	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:46%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_953,h_949/https://vieted.com/wp-content/uploads/2021/10/Tien-Du.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_953,h_949/https_/vieted.com/wp-content/uploads/2021/10/Tien-Du.jpg	(from https://vieted.com/lotuslms/)
18:11:47	108378/108378	---M--	200	added ('OK')	image/jpeg	etag:%226156dbbf-1a75a%22	https://vieted.com/wp-content/uploads/2021/10/Tien-Du.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/10/Tien-Du.jpg	(from https://vieted.com/lotuslms/)
18:11:47	4601/4601	---MCZ	200	added ('OK')	text/css	etag:W/%225f97db83-11f9%22	https://vieted.com/wp-content/plugins/gt3-themes-core/dist/css/widgets/gt3-core-tabs.css?ver=1603787651	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/plugins/gt3-themes-core/dist/css/widgets/gt3-core-tabs1ac1.css	(from https://vieted.com/lotuslms/)
18:11:47	31005/31005	---MCZ	200	added ('OK')	text/css	etag:W/%22615fed4b-791d%22	https://vieted.com/wp-content/uploads/elementor/css/post-3984.css?ver=1633676619	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/elementor/css/post-39841aa5.css	(from https://vieted.com/lotuslms/)
18:11:48	1226367/1226367	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d9b691-12b67f%22	https://vieted.com/wp-content/cache/autoptimize/js/autoptimize_897e77974edf744faa7cdee605fbd1be.js	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/cache/autoptimize/js/autoptimize_897e77974edf744faa7cdee605fbd1be.js	(from https://vieted.com/lotuslms/)
18:11:48	862043/862043	---MCZ	200	added ('OK')	text/css	etag:W/%2264d9ecb7-d275b%22	https://vieted.com/wp-content/cache/autoptimize/css/autoptimize_b50c32fe8d4f8a4a22f74aba086e296c.css	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/cache/autoptimize/css/autoptimize_b50c32fe8d4f8a4a22f74aba086e296c.css	(from https://vieted.com/lotusdigital/)
18:11:49	1393501/1393501	---M--	200	added ('OK')	image/png	etag:%22603db81e-15435d%22	https://vieted.com/wp-content/uploads/2021/03/Banner1.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/03/Banner1.png	(from https://vieted.com/lotusdigital/)
18:11:49	35365/35365	---MCZ	200	added ('OK')	text/css	etag:W/%2264d9ecb7-8a25%22	https://vieted.com/wp-content/cache/autoptimize/css/autoptimize_single_05b032ae96df2c8607aa257306153b0f.css?ver=1653302000	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/cache/autoptimize/css/autoptimize_single_05b032ae96df2c8607aa257306153b0fb83e.css	(from https://vieted.com/lotusdigital/)
18:11:50	0/-1	---M--	302	error ('')			https://vieted.com/xmlrpc.php?rsd	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/xmlrpc.1450db0.delayed	(from https://vieted.com/lotusdigital/)
18:11:50	85724/85724	---MCZ	200	added ('OK')	application/json	date:Sat,%2026%20Aug%202023%2011:11:50%20GMT	https://vieted.com/wp-json/wp/v2/pages/9232	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-json/wp/v2/pages/9232.json	(from https://vieted.com/lotusdigital/)
18:11:50	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:50%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1920,h_800/https://vieted.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1920,h_800/https_/vieted.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	(from https://vieted.com/lotusdigital/)
18:11:51	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:50%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_470,h_577/https://vieted.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_470,h_577/https_/vieted.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	(from https://vieted.com/lotusdigital/)
18:11:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Aug%202023%2011:11:51%20GMT	https://vieted.com/?p=9232	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/index2e81.html	(from https://vieted.com/lotusdigital/)
18:11:51	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:51%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_301,h_60/https://vieted.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_301,h_60/https_/vieted.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	(from https://vieted.com/lotusdigital/)
18:11:51	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:51%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_68,h_51/https://vieted.com/wp-content/uploads/2021/03/01.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_68,h_51/https_/vieted.com/wp-content/uploads/2021/03/01.png	(from https://vieted.com/lotusdigital/)
18:11:51	854/854	---M--	200	added ('OK')	image/png	etag:%22603dba89-356%22	https://vieted.com/wp-content/uploads/2021/03/01.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/03/01.png	(from https://vieted.com/lotusdigital/)
18:11:52	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:11:51%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_79,h_51/https://vieted.com/wp-content/uploads/2021/03/02.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_79,h_51/https_/vieted.com/wp-content/uploads/2021/03/02.png	(from https://vieted.com/lotusdigital/)
18:11:52	933/933	---M--	200	added ('OK')	image/png	etag:%22603dbaa0-3a5%22	https://vieted.com/wp-content/uploads/2021/03/02.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/03/02.png	(from https://vieted.com/lotusdigital/)
